CUSTOMER_ID,PRIVATE_IP,START_REAL_PORT,END_REAL_PORT,START_DATETIME,END_DATETIME
Customer-16318,14.7.233.143,42304,43593,1693963192,1694093717
Customer-16319,53.179.0.183,62944,64233,1693963008,1694094140
Customer-16320,173.235.197.207,3604,4893,1693832898,1694094520
Customer-16321,97.248.149.51,6184,7473,1693175950,1694092325
Customer-16322,116.147.155.195,14124,15433,1693687068,1694094027
Customer-16323,186.2.78.79,21664,22953,1693599270,1694093436
Customer-16324,29.129.13.229,31984,33273,1693161656,1694092671
Customer-16325,249.31.243.160,22954,24243,1692520290,1694091687
Customer-16326,128.240.150.29,43594,44883,1693512401,1694093529
Customer-16327,127.163.0.77,54734,56043,1694035542,1694093537
Customer-16328,13.205.101.90,1024,2333,1692753773,1694091687
Customer-16329,179.155.134.0,25534,26823,1692755835,1694094237
Customer-16330,33.20.194.145,7474,8763,1694048225,1694091685
Customer-16331,247.142.71.233,1024,2313,1693510659,1694092279
Customer-16332,112.213.85.84,51334,52623,1693496378,1694093650
Customer-16333,71.126.170.104,33274,34563,1694077282,1694091682
Customer-16334,57.79.78.27,57784,59073,1694077288,1694091688
Customer-16335,206.30.94.15,46174,47463,1693658771,1694094870
Customer-16336,109.168.184.69,55204,56493,1694021455,1694094025
Customer-16337,78.129.139.114,40324,41633,1694077282,1694091682
Customer-16338,59.57.191.46,26824,28113,1694062866,1694091682
Customer-16339,171.17.76.73,48754,50043,1691811088,1694093611
Customer-16340,201.152.61.4,37144,38433,1692232275,1694093685
Customer-16341,52.70.137.136,20374,21663,1693745472,1694093909
Customer-16342,10.52.157.154,47464,48753,1693846616,1694094092
Customer-16343,143.80.154.171,36394,37703,1694064650,1694093681
Customer-16344,12.182.190.141,56494,57783,1694048030,1694091655
Customer-16345,221.139.219.114,4894,6183,1694077284,1694091684
Customer-16346,142.103.119.125,8764,10053,1693932144,1694091684
Customer-16347,119.65.127.164,12634,13923,1693005338,1694095058
Customer-16348,217.187.85.209,6264,7573,1693568656,1694091869
Customer-16349,55.89.9.236,35854,37143,1694022112,1694094670
Customer-16350,2.196.51.44,44884,46173,1693993186,1694094890
Customer-16351,227.57.138.253,31984,33273,1693891235,1694094026
Customer-16352,94.99.130.112,60364,61653,1694079630,1694094030
Customer-16353,84.164.66.61,25914,27223,1693525094,1694091686
Customer-16354,99.221.32.250,38434,39723,1694006960,1694094026
Customer-16355,157.80.83.210,50044,51333,1694077286,1694091686
Customer-16356,53.7.219.106,29404,30693,1692665892,1694091988
Customer-16357,23.70.37.8,11344,12633,1692538501,1694093859
Customer-16358,215.80.52.155,51334,52623,1693367545,1694094025
Customer-16358,5.18.131.170,12634,13923,1693587164,1694096168
Customer-16359,226.1.25.110,4894,6183,1692843459,1694093938
Customer-16360,88.33.193.75,28534,29843,1693875906,1694094001
Customer-16361,194.220.164.83,20374,21663,1693382222,1694095014
Customer-16362,163.64.26.109,11344,12633,1694077284,1694091684
Customer-16363,139.250.112.191,44884,46173,1693017035,1694092845
Customer-16364,102.138.234.7,50044,51333,1693977231,1694093443
Customer-16365,101.47.61.180,16504,17793,1693963003,1694093476
Customer-16366,71.116.11.19,11344,12633,1691112294,1694094536
Customer-16367,178.154.38.150,20374,21663,1693208632,1694095173
Customer-16368,247.82.203.196,39724,41013,1692654152,1694093518
Customer-16369,191.27.186.84,3604,4893,1693409787,1694093603
Customer-16370,90.135.174.66,16504,17793,1693992512,1694094026
Customer-16371,103.142.70.141,31984,33273,1694022109,1694094528
Customer-16372,220.227.70.238,50044,51333,1693350707,1694091698
Customer-16373,228.198.150.38,19084,20373,1693513334,1694094712
Customer-16374,148.182.177.136,39014,40323,1694019223,1694091830
Customer-16375,66.9.176.103,16504,17793,1694021011,1694093616
Customer-16376,192.108.11.240,35854,37143,1694048261,1694091688
Customer-16377,17.133.108.23,48754,50043,1693657205,1694093822
Customer-16378,134.62.161.102,42304,43593,1693946324,1694091724
Customer-16379,188.215.84.208,39724,41013,1693453712,1694092956
Customer-16380,245.210.129.246,45564,46873,1693963174,1694094027
Customer-16381,54.151.122.220,2314,3603,1693730759,1694095168
Customer-16382,237.228.92.208,41634,42943,1692607530,1694092100
Customer-16383,157.36.119.112,46174,47463,1693075651,1694092785
Customer-16384,144.217.176.81,33274,34563,1691637426,1694094453
Customer-16385,114.206.106.152,57784,59073,1692844164,1694095164
Customer-16386,119.35.249.243,17794,19083,1694077289,1694091689
Customer-16387,79.112.121.108,12814,14123,1694077299,1694091699
Customer-16388,186.161.237.125,34564,35853,1694018963,1694091610
Customer-16389,66.121.12.36,15214,16503,1692772003,1694093553
Customer-16390,141.47.134.195,59074,60363,1692798859,1694093581
Customer-16391,95.249.11.9,64234,65523,1693410775,1694094028
Customer-16392,207.39.113.26,26824,28113,1692727669,1694093601
Customer-16393,17.98.169.17,60364,61653,1692668027,1694093869
Customer-16394,132.84.164.103,39724,41013,1693832484,1694093957
Customer-16395,183.50.104.130,12634,13923,1693147455,1694092961
Customer-16396,2.250.37.195,62944,64233,1694048024,1694091620
Customer-16397,41.192.223.186,2314,3603,1691112317,1694093912
Customer-16398,128.98.205.140,50044,51333,1693277811,1694091665
Customer-16399,223.35.19.239,38434,39723,1693684497,1694092136
Customer-16400,57.9.170.116,17794,19083,1693935166,1694094737
Customer-16401,80.254.175.4,24244,25533,1693192098,1694093386
Customer-16402,168.128.182.204,22954,24243,1693963246,1694093716
Customer-16403,55.171.85.5,20374,21663,1693963245,1694094092
Customer-16404,92.247.79.64,13924,15213,1693991160,1694092574
Customer-16405,216.118.171.214,20674,21983,1692929882,1694093571
Customer-16406,90.94.24.202,53424,54733,1693978764,1694094386
Customer-16407,223.195.13.54,1024,2313,1693745569,1694094583
Customer-16408,91.19.139.84,11344,12633,1694079626,1694094026
Customer-16409,7.206.118.182,11344,12633,1692244417,1694091693
Customer-16410,242.60.193.0,47464,48753,1694019220,1694091935
Customer-16411,85.203.61.226,37144,38433,1693700520,1694093532
Customer-16412,53.167.66.197,7474,8763,1693221000,1694093756
Customer-16413,24.63.84.41,21664,22953,1693963245,1694094003
Customer-16414,227.0.111.33,20374,21663,1694077285,1694091685
Customer-16415,155.231.204.138,7474,8763,1693963028,1694093648
Customer-16416,50.3.19.136,59074,60363,1693526374,1694094027
Customer-16417,178.2.1.95,53914,55203,1693963252,1694094417
Customer-16418,158.96.24.35,62944,64233,1693104974,1694094026
Customer-16419,18.58.122.19,51334,52623,1693963141,1694094027
Customer-16420,239.240.137.121,30694,31983,1693730192,1694094307
Customer-16421,195.194.225.71,1024,2333,1694036032,1694094028
Customer-16422,5.129.231.107,57784,59073,1694033601,1694091686
Customer-16423,41.93.134.166,19364,20673,1694019221,1694091737
Customer-16424,246.240.130.116,8764,10053,1694033847,1694091957
Customer-16425,166.95.81.60,37144,38433,1693321668,1694091965
Customer-16426,120.217.249.226,12634,13923,1694006408,1694093539
Customer-16427,65.42.195.66,61284,62593,1693714306,1694092107
Customer-16428,59.206.188.88,25534,26823,1693728774,1694091687
Customer-16429,38.64.180.209,30694,31983,1692404497,1694091687
Customer-16430,22.138.12.198,18054,19363,1692568413,1694095138
Customer-16431,225.210.145.153,24604,25913,1693960880,1694092014
Customer-16432,108.57.118.221,13924,15213,1693903665,1694092226
Customer-16433,133.210.22.87,58664,59973,1692434867,1694093061
Customer-16434,139.162.241.30,46174,47463,1693963246,1694094180
Customer-16435,217.46.219.156,52624,53913,1693379977,1694092389
Customer-16436,171.247.247.183,58664,59973,1692929759,1694093649
Customer-16437,216.190.94.221,39724,41013,1694079627,1694094027
Customer-16438,100.203.92.255,55204,56493,1693963153,1694094092
Customer-16439,103.69.226.245,55204,56493,1694077282,1694091682
Customer-16440,149.69.180.29,11504,12813,1693859682,1694092214
Customer-16441,201.125.96.44,62944,64233,1693744789,1694093838
Customer-16442,229.105.76.235,41014,42303,1693294858,1694094183
Customer-16443,24.200.110.37,57784,59073,1692771988,1694094029
Customer-16444,245.66.242.216,35854,37143,1693423737,1694092822
Customer-16445,86.55.93.226,19084,20373,1692828538,1694094025
Customer-16446,28.213.139.7,41014,42303,1694048024,1694091603
Customer-16447,117.125.208.197,52624,53913,1693409398,1694092015
Customer-16448,207.108.247.143,44884,46173,1694018889,1694091682
Customer-16449,123.2.22.68,10054,11343,1693990252,1694091946
Customer-16450,98.185.66.7,15214,16503,1692332326,1694093440
Customer-16451,160.33.23.185,44884,46173,1693217996,1694091683
Customer-16452,12.22.186.71,1024,2313,1693044735,1694092005
Customer-16453,114.31.4.220,43594,44883,1692654565,1694094942
Customer-16454,153.130.122.159,20374,21663,1694006655,1694093617
Customer-16455,92.171.244.96,12634,13923,1694077283,1694091683
Customer-16456,38.250.131.114,46174,47463,1693120401,1694094025
Customer-16457,121.251.14.240,24244,25533,1694019219,1694091797
Customer-16458,208.249.163.38,35084,36393,1693932510,1694092054
Customer-16459,2.86.15.222,63904,65213,1694019220,1694091642
Customer-16460,253.45.14.95,52114,53423,1692582880,1694093477
Customer-16461,219.162.171.48,28534,29843,1694006656,1694093568
Customer-16462,140.89.61.155,17794,19083,1693787915,1694093581
Customer-16463,190.83.113.62,4894,6183,1693628056,1694092772
Customer-16464,95.104.152.87,39014,40323,1693744483,1694093322
Customer-16465,252.239.23.84,11344,12633,1693323499,1694093550
Customer-16466,41.52.39.93,19084,20373,1693685931,1694093591
Customer-16467,87.154.222.103,29404,30693,1692101404,1694094025
Customer-16468,146.26.114.141,60364,61653,1693350757,1694092999
Customer-16469,226.73.8.133,52624,53913,1693963034,1694093665
Customer-16470,143.33.115.184,61654,62943,1694079626,1694094026
Customer-16471,147.180.158.171,26824,28113,1694048025,1694091745
Customer-16472,72.74.251.15,8764,10053,1692235199,1694093555
Customer-16473,24.60.131.71,50804,52113,1694019178,1694091685
Customer-16474,187.100.67.14,46874,48183,1693934296,1694094110
Customer-16475,231.79.112.170,57784,59073,1694006676,1694094176
Customer-16476,253.168.136.62,50804,52113,1693760892,1694095149
Customer-16477,27.95.180.141,25534,26823,1693789642,1694094910
Customer-16478,117.189.123.149,60364,61653,1693991167,1694092719
Customer-16479,106.216.122.194,43594,44883,1694077285,1694091685
Customer-16480,246.91.126.58,48754,50043,1693774408,1694094026
Customer-16481,4.187.65.86,48754,50043,1692728137,1694095113
Customer-16482,186.119.183.115,1024,2313,1693714218,1694091686
Customer-16483,94.99.185.19,39724,41013,1693861494,1694093819
Customer-16484,21.39.1.189,1024,2333,1694022109,1694094550
Customer-16485,58.199.110.137,60364,61653,1692666330,1694092739
Customer-16486,96.213.48.156,64234,65523,1693773747,1694093677
Customer-16487,59.77.243.20,33274,34563,1693962905,1694093682
Customer-16488,110.59.59.151,11344,12633,1693760691,1694094994
Customer-16489,184.155.100.112,53424,54733,1693364401,1694091686
Customer-16490,84.255.192.156,37144,38433,1694006658,1694093461
Customer-16491,57.124.242.75,53914,55203,1694077287,1694091687
Customer-16492,90.83.176.7,8764,10053,1693832032,1694094219
Customer-16493,144.74.237.238,31984,33273,1694048025,1694091615
Customer-16494,144.109.116.60,47464,48753,1692929208,1694094030
Customer-16495,138.182.87.4,16504,17793,1694048027,1694091722
Customer-16496,122.67.173.194,53914,55203,1693628758,1694094036
Customer-16497,157.232.154.27,17794,19083,1693757901,1694092735
Customer-16498,242.146.48.68,42304,43593,1693366188,1694092823
Customer-16499,186.107.192.123,25914,27223,1693890008,1694093459
Customer-16500,107.20.69.5,64234,65523,1694048026,1694091618
Customer-16501,68.166.156.212,57784,59073,1693673553,1694095137
Customer-16502,51.34.205.120,16504,17793,1693903696,1694092755
Customer-16503,6.117.174.13,3604,4893,1692754616,1694094017
Customer-16504,140.190.97.2,31984,33273,1693949342,1694094855
Customer-16505,147.0.193.205,37144,38433,1693714303,1694092287
Customer-16506,205.179.217.35,20374,21663,1693932515,1694092547
Customer-16507,147.152.19.53,15214,16503,1693917269,1694091687
Customer-16508,83.65.15.177,52624,53913,1693977237,1694093453
Customer-16509,47.126.206.74,8764,10053,1693728305,1694092310
Customer-16510,228.110.181.196,20374,21663,1693963117,1694093865
Customer-16511,104.138.90.42,29404,30693,1693833175,1694094807
Customer-16512,43.54.106.229,23294,24603,1693234128,1694091697
Customer-16513,0.233.49.203,16504,17793,1692638092,1694092628
Customer-16514,151.213.34.114,31984,33273,1693977622,1694094027
Customer-16515,205.248.172.195,49494,50803,1692493583,1694094311
Customer-16516,77.6.162.234,59074,60363,1692668485,1694094788
Customer-16517,131.252.164.189,35854,37143,1694048026,1694091697
Customer-16518,12.232.177.123,41014,42303,1691373226,1694091807
Customer-16519,220.236.135.169,64234,65523,1693626507,1694091688
Customer-16520,123.222.53.123,53914,55203,1693659484,1694094833
Customer-16521,22.212.233.57,8764,10053,1694006221,1694093548
Customer-16522,163.164.246.242,29404,30693,1693962914,1694093684
Customer-16523,85.143.170.74,21664,22953,1694007683,1694094687
Customer-16524,232.134.63.174,44884,46173,1692229569,1694091770
Customer-16525,72.150.117.66,12634,13923,1693788040,1694093910
Customer-16526,252.80.199.83,15214,16503,1694079628,1694094028
Customer-16527,49.183.119.197,37144,38433,1694079633,1694094033
Customer-16528,107.15.69.209,38434,39723,1693775152,1694095046
Customer-16529,19.103.101.133,50044,51333,1693513367,1694095139
Customer-16530,246.39.135.219,7474,8763,1694019224,1694091772
Customer-16531,10.25.32.135,46174,47463,1691374664,1694094028
Customer-16532,79.100.10.226,19084,20373,1694048033,1694091697
Customer-16533,87.16.96.219,57784,59073,1693599771,1694094028
Customer-16534,88.203.34.25,14124,15433,1693669073,1694091670
Customer-16535,168.180.245.132,59974,61283,1693961194,1694091833
Customer-16536,15.175.27.17,11504,12813,1693904861,1694094247
Customer-16537,58.26.74.140,62944,64233,1694048027,1694091685
Customer-16538,67.170.43.110,14124,15433,1693932517,1694092031
Customer-16539,236.1.206.104,8764,10053,1693714268,1694092172
Customer-16540,204.83.130.60,19364,20673,1693830928,1694093200
Customer-16541,214.182.66.127,57784,59073,1694077281,1694091681
Customer-16542,58.111.44.54,13924,15213,1693905519,1694094024
Customer-16543,131.206.4.59,19084,20373,1693962939,1694093778
Customer-16544,160.228.159.138,22954,24243,1693250090,1694094024
Customer-16545,182.254.160.109,24244,25533,1693350724,1694091929
Customer-16546,72.59.99.27,7474,8763,1693947213,1694092926
Customer-16547,197.235.106.162,48754,50043,1694077281,1694091681
Customer-16548,20.102.48.41,59074,60363,1694048024,1694091609
Customer-16549,203.91.48.65,28114,29403,1693789027,1694094125
Customer-16550,251.97.118.86,19084,20373,1692868418,1694091641
Customer-16551,154.105.205.156,8884,10193,1694006654,1694093559
Customer-16552,100.236.128.228,25534,26823,1694048023,1694091698
Customer-16553,119.76.25.176,56494,57783,1694048024,1694091613
Customer-16554,218.204.101.18,64234,65523,1694079625,1694094025
Customer-16555,212.181.158.128,3604,4893,1691327561,1694091682
Customer-16556,118.74.205.102,3604,4893,1694048040,1694091692
Customer-16557,164.61.76.244,4894,6183,1693917428,1694091994
Customer-16558,90.237.16.171,43594,44883,1693512751,1694093543
Customer-16559,155.93.180.23,34564,35853,1691723206,1694093687
Customer-16560,162.43.205.73,29404,30693,1693934301,1694094025
Customer-16561,61.18.174.154,64234,65523,1693977957,1694094239
Customer-16562,61.51.70.98,56044,57353,1693932511,1694092638
Customer-16563,28.221.25.106,55204,56493,1693148480,1694094025
Customer-16564,6.207.54.90,12634,13923,1693934482,1694094026
Customer-16565,3.30.29.69,38434,39723,1693975251,1694091933
Customer-16566,203.37.31.94,46174,47463,1691811072,1694093884
Customer-16567,59.180.87.17,41014,42303,1693659190,1694095173
Customer-16568,106.48.26.192,18054,19363,1693919803,1694093522
Customer-16569,20.103.165.198,50804,52113,1693803738,1694093834
Customer-16570,206.230.247.53,3644,4953,1693920039,1694094010
Customer-16571,141.145.228.22,0,65523,1694077291,1694091691
Customer-16572,246.234.29.32,29404,30693,1691590230,1694092893
Customer-16573,55.180.101.216,52114,53423,1693991171,1694093060
Customer-16574,18.202.91.245,47464,48753,1693511500,1694093835
Customer-16575,147.41.6.66,42304,43593,1693875869,1694093973
Customer-16576,136.202.151.139,52624,53913,1693875921,1694094195
Customer-16577,186.71.207.138,45564,46873,1693572018,1694094570
Customer-16578,93.204.53.247,51334,52623,1692754248,1694093549
Customer-16579,72.213.169.63,46874,48183,1693932024,1694091830
Customer-16580,235.167.29.9,26824,28113,1693585010,1694094152
Customer-16581,9.235.3.166,43594,44883,1694006357,1694093590
Customer-16582,172.12.249.7,35854,37143,1693773571,1694093976
Customer-16583,10.129.87.49,2314,3603,1693337213,1694093037
Customer-16584,20.119.176.83,31154,32463,1693931735,1694091678
Customer-16585,254.201.75.65,25534,26823,1693553721,1694091694
Customer-16586,10.253.5.112,55204,56493,1692755659,1694094117
Customer-16587,214.230.207.65,48754,50043,1693904847,1694094138
Customer-16588,240.210.229.183,56494,57783,1693963245,1694094142
Customer-16589,101.38.33.213,23294,24603,1693963243,1694094246
Customer-16590,242.110.24.106,60364,61653,1694019216,1694091863
Customer-16591,82.200.175.2,21984,23293,1693684715,1694092260
Customer-16592,221.57.255.207,51334,52623,1694048023,1694091689
Customer-16593,127.146.193.53,59074,60363,1693932510,1694093150
Customer-16594,204.79.239.52,28114,29403,1693701079,1694093390
Customer-16595,67.74.113.101,28114,29403,1693657448,1694093601
Customer-16596,118.63.118.53,34564,35853,1694077288,1694091688
Customer-16597,142.82.225.7,31984,33273,1693744424,1694093591
Customer-16598,41.76.208.232,4894,6183,1693875912,1694093674
Customer-16599,150.64.46.248,21984,23293,1693787452,1694092345
Customer-16600,224.221.194.46,43594,44883,1693934380,1694094027
Customer-16601,13.139.190.150,52624,53913,1694077288,1694091688
Customer-16602,103.17.70.212,43594,44883,1694021012,1694093585
Customer-16603,51.227.180.232,64234,65523,1693774851,1694094438
Customer-16604,131.117.185.122,12634,13923,1693963247,1694093731
Customer-16605,248.77.48.203,10054,11343,1691473667,1694091675
Customer-16606,164.77.156.216,60364,61653,1694006660,1694093835
Customer-16607,66.127.40.126,6184,7473,1693584602,1694093529
Customer-16608,5.239.55.14,20674,21983,1693963243,1694094467
Customer-16609,88.119.56.100,23294,24603,1693262979,1694092140
Customer-16610,254.95.254.165,46174,47463,1694006653,1694093870
Customer-16611,61.251.33.101,7474,8763,1694079624,1694094024
Customer-16612,169.20.201.127,50044,51333,1692233172,1694094153
Customer-16613,180.73.202.247,33274,34563,1692568209,1694093487
Customer-16614,149.124.140.79,25914,27223,1693963241,1694093808
Customer-16615,94.131.78.182,29404,30693,1692988412,1694093518
Customer-16616,34.254.213.23,42304,43593,1693758945,1694092565
Customer-16617,19.198.15.119,46174,47463,1693890193,1694093872
Customer-16618,108.60.164.239,3604,4893,1693233977,1694091679
Customer-16619,38.40.12.23,6264,7573,1694079622,1694094022
Customer-16620,184.45.238.27,28534,29843,1693946675,1694091679
Customer-16621,81.242.225.203,43594,44883,1694077289,1694091689
Customer-16622,134.74.124.12,35854,37143,1694006265,1694093423
Customer-16623,214.15.98.137,24244,25533,1693788920,1694094563
Customer-16624,195.168.168.210,11504,12813,1693686297,1694092494
Customer-16625,81.94.137.9,39724,41013,1692899082,1694092711
Customer-16626,126.205.126.181,15214,16503,1693934078,1694094023
Customer-16627,164.45.108.200,10194,11503,1693759979,1694094635
Customer-16628,8.49.105.186,27224,28533,1694022104,1694094960
Customer-16629,36.62.199.134,3604,4893,1693962864,1694093425
Customer-16630,20.41.150.144,22954,24243,1692755456,1694094023
Customer-16631,173.137.224.192,8764,10053,1694018994,1694091680
Customer-16632,56.134.1.18,22954,24243,1694077345,1694091745
Customer-16633,218.11.229.249,61284,62593,1692493584,1694094051
Customer-16634,206.167.79.42,10194,11503,1693249343,1694092743
Customer-16635,42.211.122.2,55204,56493,1693904636,1694093473
Customer-16636,58.161.190.190,44254,45563,1694019217,1694091661
Customer-16637,146.205.81.213,2314,3603,1694077280,1694091680
Customer-16638,121.47.43.200,35854,37143,1694048008,1694091680
Customer-16639,137.221.162.0,10194,11503,1693963236,1694093673
Customer-16640,138.197.104.102,24604,25913,1694077280,1694091680
Customer-16641,74.183.173.63,48754,50043,1694022129,1694094681
Customer-16642,177.196.246.165,36394,37703,1694048024,1694091660
Customer-16643,163.101.70.64,10054,11343,1693989967,1694091680
Customer-16644,86.175.146.207,24244,25533,1693553327,1694091690
Customer-16645,122.165.96.157,37144,38433,1693062282,1694093313
Customer-16646,108.217.156.61,6184,7473,1693583638,1694091686
Customer-16647,21.21.29.67,63904,65213,1692929840,1694093784
Customer-16648,189.220.248.94,25534,26823,1693963191,1694093920
Customer-16649,120.168.145.31,29404,30693,1693861849,1694094744
Customer-16650,230.228.159.27,26824,28113,1693860353,1694093333
Customer-16651,183.114.175.27,46174,47463,1693962933,1694093628
Customer-16652,54.222.246.152,15434,16743,1693759991,1694094157
Customer-16653,223.191.159.207,42304,43593,1693859455,1694091678
Customer-16654,221.95.117.94,31154,32463,1694019216,1694091925
Customer-16655,72.197.155.69,6264,7573,1693876867,1694094256
Customer-16656,224.138.77.163,59074,60363,1693758738,1694092883
Customer-16657,70.161.65.132,7474,8763,1693977176,1694093407
Customer-16658,185.192.146.39,19364,20673,1693831885,1694093467
Customer-16659,179.77.198.192,34564,35853,1691125320,1694094052
Customer-16660,126.148.52.222,10054,11343,1694022100,1694094690
Customer-16661,85.155.154.114,56494,57783,1694033856,1694091676
Customer-16662,41.154.90.166,13924,15213,1693175323,1694091693
Customer-16663,242.105.20.13,26824,28113,1693263272,1694091783
Customer-16664,37.22.156.62,37704,39013,1692725107,1694093521
Customer-16665,122.114.67.53,17794,19083,1693744529,1694093650
Customer-16666,191.195.161.157,57784,59073,1694048023,1694091608
Customer-16667,67.240.34.197,6184,7473,1693963109,1694094021
Customer-16668,194.7.223.144,35084,36393,1693960674,1694091675
Customer-16669,171.50.79.106,52624,53913,1693962990,1694094024
Customer-16670,81.26.63.240,3604,4893,1692841764,1694091684
Customer-16671,45.30.229.142,1024,2313,1693991172,1694092864
Customer-16672,220.138.185.183,28534,29843,1694064599,1694093501
Customer-16673,188.89.161.84,20374,21663,1693788349,1694093632
Customer-16674,129.73.238.9,28114,29403,1694077281,1694091681
Customer-16675,171.28.205.205,28114,29403,1694019218,1694091972
Customer-16676,146.114.176.96,20374,21663,1693699614,1694092484
Customer-16677,79.83.207.121,6184,7473,1693962911,1694093550
Customer-16678,177.37.26.87,57354,58663,1693948239,1694093649
Customer-16679,78.115.157.129,59074,60363,1694079624,1694094024
Customer-16680,108.163.123.128,29404,30693,1693091019,1694094024
Customer-16681,59.80.34.164,48184,49493,1693773965,1694094470
Customer-16682,184.99.175.83,20674,21983,1692918123,1694094520
Customer-16683,76.165.147.39,20674,21983,1693991155,1694092644
Customer-16684,19.213.59.188,18054,19363,1692929893,1694092941
Customer-16685,195.130.240.142,4894,6183,1693963089,1694094024
Customer-16686,9.139.122.2,24244,25533,1692755835,1694094026
Customer-16687,232.22.215.47,50044,51333,1693132706,1694093235
Customer-16688,22.197.184.53,2314,3603,1693846719,1694093536
Customer-16689,252.160.113.232,63904,65213,1693757028,1694091686
Customer-16690,117.143.183.194,25534,26823,1694022110,1694094601
Customer-16691,162.237.61.235,49494,50803,1693394062,1694092874
Customer-16692,147.116.234.90,42304,43593,1693962956,1694093567
Customer-16693,16.254.212.151,27224,28533,1693702061,1694094457
Customer-16694,37.189.116.5,11344,12633,1692654494,1694094022
Customer-16695,189.215.180.109,44884,46173,1694022104,1694094746
Customer-16696,134.228.1.243,39014,40323,1693789775,1694095105
Customer-16697,99.120.135.130,51334,52623,1693219950,1694093510
Customer-16698,176.200.32.7,2314,3603,1693977957,1694094312
Customer-16699,211.57.250.102,4894,6183,1693815857,1694091900
Customer-16700,139.187.171.220,2314,3603,1694079620,1694094020
Customer-16701,181.126.45.80,48184,49493,1694019213,1694091815
Customer-16702,8.209.11.250,24244,25533,1694019213,1694091841
Customer-16703,217.240.190.80,24244,25533,1693962949,1694093653
Customer-16704,178.133.139.12,20674,21983,1694022101,1694094630
Customer-16705,38.83.124.40,57784,59073,1694077274,1694091674
Customer-16706,249.156.99.248,48754,50043,1693888728,1694092065
Customer-16707,69.154.2.48,51334,52623,1693510910,1694092218
Customer-16708,211.147.176.252,17794,19083,1693962858,1694093663
Customer-16709,48.223.111.167,15214,16503,1693963069,1694093987
Customer-16710,103.148.196.12,37144,38433,1694064598,1694093573
Customer-16711,85.114.182.48,57784,59073,1694064593,1694093635
Customer-16712,204.40.100.119,21664,22953,1693975353,1694091676
Customer-16713,3.9.173.131,53914,55203,1693323061,1694092903
Customer-16714,165.28.50.216,20374,21663,1693582963,1694091656
Customer-16715,237.43.203.61,39014,40323,1692755236,1694092178
Customer-16716,153.60.251.14,20374,21663,1692856898,1694093399
Customer-16717,225.14.127.207,29404,30693,1692580708,1694093736
Customer-16718,251.155.92.5,34564,35853,1693963241,1694093775
Customer-16719,98.221.74.64,39724,41013,1693015656,1694092069
Customer-16720,182.208.189.108,61654,62943,1693787971,1694092523
Customer-16721,125.161.106.164,59074,60363,1694048242,1694091676
Customer-16722,234.202.16.195,22954,24243,1691723197,1694093610
Customer-16723,147.182.97.29,21664,22953,1694022106,1694094869
Customer-16724,248.189.50.103,35854,37143,1693803826,1694094953
Customer-16725,158.199.73.196,46174,47463,1694019214,1694091962
Customer-16726,159.180.112.103,33274,34563,1692769266,1694091676
Customer-16727,48.75.64.247,34564,35853,1693962970,1694094021
Customer-16728,55.0.150.69,52624,53913,1693963203,1694094026
Customer-16729,102.195.42.188,28534,29843,1691766032,1694091665
Customer-16730,78.187.12.161,3604,4893,1692843497,1694093766
Customer-16731,133.193.169.239,35084,36393,1693963242,1694094143
Customer-16732,115.168.77.13,22954,24243,1693613907,1694094292
Customer-16733,67.67.92.17,8764,10053,1693920544,1694094656
Customer-16734,205.149.245.23,46174,47463,1692332888,1694093568
Customer-16735,1.146.153.181,56494,57783,1694079621,1694094021
Customer-16736,28.16.79.73,46174,47463,1693567973,1694091677
Customer-16737,243.250.97.255,42304,43593,1693788230,1694093590
Customer-16738,97.59.218.182,33774,35083,1694019141,1694091681
Customer-16739,154.80.82.241,24244,25533,1693106176,1694094717
Customer-16740,70.116.117.117,7474,8763,1693686116,1694093623
Customer-16741,170.19.187.147,37704,39013,1692990613,1694094526
Customer-16742,192.152.175.98,2314,3603,1693671502,1694093374
Customer-16743,0.19.70.171,42944,44253,1693963059,1694093840
Customer-16744,227.153.154.33,61654,62943,1693600154,1694094371
Customer-16745,54.4.88.173,23294,24603,1693599902,1694094470
Customer-16746,112.14.49.12,26824,28113,1693963179,1694093835
Customer-16747,47.175.165.80,62944,64233,1693510062,1694091664
Customer-16748,227.78.82.251,19084,20373,1694048025,1694091718
Customer-16749,49.175.201.162,44884,46173,1691723017,1694091918
Customer-16750,42.82.167.115,17794,19083,1693963112,1694094021
Customer-16751,95.94.248.175,21664,22953,1693599453,1694094026
Customer-16752,166.167.147.149,41014,42303,1693963259,1694094297
Customer-16753,5.129.228.230,24244,25533,1693963262,1694094021
Customer-16754,189.151.101.69,14124,15433,1693658311,1694094932
Customer-16755,129.193.86.37,6184,7473,1694048023,1694091639
Customer-16756,172.152.98.186,50804,52113,1693919610,1694094034
Customer-16757,157.240.95.230,13924,15213,1693919593,1694094020
Customer-16758,23.242.155.100,35854,37143,1694079621,1694094021
Customer-16759,194.152.190.104,64234,65523,1693993500,1694095070
Customer-16760,94.103.194.66,37704,39013,1693931350,1694091722
Customer-16761,195.64.115.242,11344,12633,1693774374,1694094020
Customer-16762,59.255.98.104,63904,65213,1693844369,1694091676
Customer-16763,17.205.104.57,29404,30693,1693891141,1694094974
Customer-16764,167.33.181.73,3604,4893,1693658735,1694095081
Customer-16765,215.178.36.31,48754,50043,1694048091,1694091675
